Data Counter, Data Time, Angle, Counter, Left Encoder Counts, Right Encoder Counts, Bumper Byte, Desired Heading
1601, 50.050636, 15.458, 2.248, -28333, 13221, 00000000, 15.45764753111196
1602, 50.081758, 15.458, 3.374, -28333, 13221, 00000000, 15.45764753111196
1603, 50.113009, 15.458, 4.500, -28333, 13221, 00000000, 15.45764753111196
1604, 50.144132, 15.458, 5.628, -28333, 13221, 00000000, 15.45764753111196
1605, 50.175487, 15.458, 6.753, -28333, 13221, 00000000, 15.45764753111196
1606, 50.206775, 15.458, 7.874, -28333, 13221, 00000000, 15.45764753111196
1607, 50.237856, 15.458, 9.000, -28333, 13221, 00000000, 15.45764753111196
1608, 50.269165, 15.458, 10.126, -28333, 13221, 00000000, 15.45764753111196
1609, 50.300209, 15.458, 11.252, -28333, 13221, 00000000, 15.45764753111196
1610, 50.331636, 15.458, 12.374, -28333, 13221, 00000000, 15.45764753111196
1611, 50.362885, 15.458, 13.499, -28333, 13221, 00000000, 15.45764753111196
1612, 50.393992, 15.458, 14.628, -28333, 13221, 00000000, 15.45764753111196
1613, 50.425461, 15.458, 15.752, -28333, 13221, 00000000, 15.45764753111196
1614, 50.456557, 15.458, 16.875, -28333, 13221, 00000000, 15.45764753111196
1615, 50.487639, 15.458, 17.998, -28333, 13221, 00000000, 15.45764753111196
1616, 50.519047, 15.458, 19.124, -28333, 13221, 00000000, 15.45764753111196
1617, 50.550068, 15.458, 20.248, -28333, 13221, 00000000, 15.45764753111196
1618, 50.581480, 15.458, 21.373, -28333, 13221, 00000000, 15.45764753111196
1619, 50.612722, 15.458, 22.500, -28333, 13221, 00000000, 15.45764753111196
1620, 50.643849, 15.458, 23.628, -28333, 13221, 00000000, 15.45764753111196
1621, 50.675340, 15.458, 24.749, -28333, 13221, 00000000, 15.45764753111196
1622, 50.706247, 15.458, 25.876, -28333, 13221, 00000000, 15.45764753111196
1623, 50.737755, 15.458, 27.000, -28333, 13221, 00000000, 15.45764753111196
1624, 50.768947, 15.458, 28.127, -28333, 13221, 00000000, 15.45764753111196
1625, 50.799974, 15.458, 29.249, -28333, 13221, 00000000, 15.45764753111196
1626, 50.831507, 15.458, 30.374, -28333, 13221, 00000000, 15.45764753111196
1627, 50.862693, 15.458, 31.499, -28333, 13221, 00000000, 15.45764753111196
1628, 50.893743, 15.458, 32.623, -28333, 13221, 00000000, 15.45764753111196
1629, 50.925117, 15.458, 33.749, -28333, 13221, 00000000, 15.45764753111196
1630, 50.956269, 15.458, 34.877, -28333, 13221, 00000000, 15.45764753111196
1631, 50.987624, 15.458, 36.002, -28333, 13221, 00000000, 15.45764753111196
1632, 51.018850, 15.458, 37.127, -28333, 13221, 00000000, 15.45764753111196
1633, 51.049804, 15.458, 38.252, -28333, 13221, 00000000, 15.45764753111196
1634, 51.081217, 15.458, 39.376, -28333, 13221, 00000000, 15.45764753111196
1635, 51.112443, 15.458, 40.502, -28333, 13221, 00000000, 15.45764753111196
1636, 51.143761, 15.458, 41.627, -28333, 13221, 00000000, 15.45764753111196
1637, 51.174982, 15.458, 42.751, -28333, 13221, 00000000, 15.45764753111196
1638, 51.205963, 15.458, 43.873, -28333, 13221, 00000000, 15.45764753111196
1639, 51.237355, 15.458, 45.001, -28333, 13221, 00000000, 15.45764753111196
1640, 51.268711, 15.458, 46.126, -28333, 13221, 00000000, 15.45764753111196
1641, 51.299670, 15.458, 47.250, -28333, 13221, 00000000, 15.45764753111196
1642, 51.331077, 15.458, 48.376, -28333, 13221, 00000000, 15.45764753111196
1643, 51.362179, 15.458, 49.500, -28333, 13221, 00000000, 15.45764753111196
1644, 51.393626, 15.458, 50.624, -28333, 13221, 00000000, 15.45764753111196
1645, 51.424863, 15.458, 51.750, -28333, 13221, 00000000, 15.45764753111196
1646, 51.455909, 15.458, 52.875, -28333, 13221, 00000000, 15.45764753111196
1647, 51.487281, 15.458, 54.001, -28333, 13221, 00000000, 15.45764753111196
1648, 51.518518, 15.458, 55.123, -28333, 13221, 00000000, 15.45764753111196
1649, 51.549750, 15.458, 56.249, -28333, 13221, 00000000, 15.45764753111196
1650, 51.580887, 15.458, 57.375, -28333, 13221, 00000000, 15.45764753111196
1651, 51.612028, 15.458, 58.498, -28333, 13221, 00000000, 15.45764753111196
1652, 51.643409, 15.458, 59.627, -28333, 13221, 00000000, 15.45764753111196
1653, 51.674607, 15.458, 60.750, -28333, 13221, 00000000, 15.45764753111196
1654, 51.705752, 15.458, 61.874, -28333, 13221, 00000000, 15.45764753111196
1655, 51.737060, 15.458, 63.001, -28333, 13221, 00000000, 15.45764753111196
1656, 51.768169, 15.458, 64.128, -28333, 13221, 00000000, 15.45764753111196
1657, 51.799594, 15.458, 65.249, -28333, 13221, 00000000, 15.45764753111196
1658, 51.830777, 15.458, 66.377, -28333, 13221, 00000000, 15.45764753111196
1659, 51.861849, 15.458, 67.501, -28333, 13221, 00000000, 15.45764753111196
1660, 51.893224, 15.458, 68.624, -28333, 13221, 00000000, 15.45764753111196
1661, 51.924505, 15.458, 69.749, -28333, 13221, 00000000, 15.45764753111196
1662, 51.955756, 15.458, 70.877, -28333, 13221, 00000000, 15.45764753111196
1663, 51.986928, 15.458, 71.998, -28333, 13221, 00000000, 15.45764753111196
1664, 52.017979, 15.458, 73.124, -28333, 13221, 00000000, 15.45764753111196
1665, 52.049445, 15.458, 74.251, -28333, 13221, 00000000, 15.45764753111196
1666, 52.080737, 15.458, 75.376, -28333, 13221, 00000000, 15.45764753111196
1667, 52.111766, 15.458, 76.502, -28333, 13221, 00000000, 15.45764753111196
1668, 52.143173, 15.458, 77.625, -28333, 13221, 00000000, 15.45764753111196
1669, 52.174139, 15.458, 78.751, -28333, 13221, 00000000, 15.45764753111196
1670, 52.205601, 15.458, 79.876, -28333, 13221, 00000000, 15.45764753111196
1671, 52.236858, 15.458, 81.001, -28333, 13221, 00000000, 15.45764753111196
1672, 52.267879, 15.458, 82.127, -28333, 13221, 00000000, 15.45764753111196
1673, 52.299334, 15.458, 83.252, -28333, 13221, 00000000, 15.45764753111196
1674, 52.330469, 15.458, 84.376, -28333, 13221, 00000000, 15.45764753111196
1675, 52.361803, 15.458, 85.499, -28333, 13221, 00000000, 15.45764753111196
1676, 52.392992, 15.458, 86.624, -28333, 13221, 00000000, 15.45764753111196
1677, 52.424111, 15.458, 87.752, -28333, 13221, 00000000, 15.45764753111196
1678, 52.455517, 15.458, 88.876, -28333, 13221, 00000000, 15.45764753111196
1679, 52.486639, 15.458, 89.999, -28333, 13221, 00000000, 15.45764753111196
1680, 52.517780, 15.458, 91.124, -28333, 13221, 00000000, 15.45764753111196
1681, 52.549168, 15.458, 92.248, -28333, 13221, 00000000, 15.45764753111196
1682, 52.580198, 15.458, 93.373, -28333, 13221, 00000000, 15.45764753111196
1683, 52.611646, 15.458, 94.501, -28333, 13221, 00000000, 15.45764753111196
1684, 52.642872, 15.458, 95.624, -28333, 13221, 00000000, 15.45764753111196
1685, 52.673944, 15.458, 96.750, -28333, 13221, 00000000, 15.45764753111196
1686, 52.705389, 15.458, 97.876, -28333, 13221, 00000000, 15.45764753111196
1687, 52.736598, 15.458, 99.000, -28333, 13221, 00000000, 15.45764753111196
1688, 52.767717, 15.458, 100.125, -28333, 13221, 00000000, 15.45764753111196
1689, 52.798955, 15.458, 101.250, -28333, 13221, 00000000, 15.45764753111196
1690, 52.830084, 15.458, 102.374, -28333, 13221, 00000000, 15.45764753111196
1691, 52.861497, 15.458, 103.498, -28333, 13221, 00000000, 15.45764753111196
1692, 52.892764, 15.458, 104.625, -28333, 13221, 00000000, 15.45764753111196
1693, 52.923796, 15.458, 105.751, -28333, 13221, 00000000, 15.45764753111196
1694, 52.955130, 15.458, 106.875, -28333, 13221, 00000000, 15.45764753111196
1695, 52.986215, 15.458, 107.998, -28333, 13221, 00000000, 15.45764753111196
1696, 53.017639, 15.458, 109.125, -28333, 13221, 00000000, 15.45764753111196
1697, 53.048836, 15.458, 110.251, -28333, 13221, 00000000, 15.45764753111196
1698, 53.079900, 15.458, 111.376, -28333, 13221, 00000000, 15.45764753111196
1699, 53.111362, 15.458, 112.499, -28333, 13221, 00000000, 15.45764753111196
1700, 53.142622, 15.458, 113.624, -28333, 13221, 00000000, 15.45764753111196
1701, 53.173820, 15.458, 114.749, -28333, 13221, 00000000, 15.45764753111196
1702, 53.205097, 15.458, 115.876, -28333, 13221, 00000000, 15.45764753111196
1703, 53.236131, 15.458, 117.002, -28333, 13221, 00000000, 15.45764753111196
1704, 53.267427, 15.458, 118.124, -28333, 13221, 00000000, 15.45764753111196
1705, 53.298733, 15.458, 119.249, -28333, 13221, 00000000, 15.45764753111196
1706, 53.329726, 15.458, 120.377, -28333, 13221, 00000000, 15.45764753111196
1707, 53.361190, 15.458, 121.499, -28333, 13221, 00000000, 15.45764753111196
1708, 53.392283, 15.458, 122.625, -28333, 13221, 00000000, 15.45764753111196
1709, 53.423587, 15.458, 123.751, -28333, 13221, 00000000, 15.45764753111196
1710, 53.454826, 15.458, 124.874, -28333, 13221, 00000000, 15.45764753111196
1711, 53.486009, 15.458, 125.999, -28333, 13221, 00000000, 15.45764753111196
1712, 53.517373, 15.458, 127.128, -28333, 13221, 00000000, 15.45764753111196
1713, 53.548592, 15.458, 128.250, -28333, 13221, 00000000, 15.45764753111196
1714, 53.579788, 15.458, 129.377, -28333, 13221, 00000000, 15.45764753111196
1715, 53.611059, 15.458, 130.500, -28333, 13221, 00000000, 15.45764753111196
1716, 53.642140, 15.458, 131.624, -28333, 13221, 00000000, 15.45764753111196
1717, 53.673446, 15.458, 132.749, -28333, 13221, 00000000, 15.45764753111196
1718, 53.704734, 15.458, 133.874, -28333, 13221, 00000000, 15.45764753111196
1719, 53.735826, 15.458, 135.002, -28333, 13221, 00000000, 15.45764753111196
1720, 53.767254, 15.458, 136.126, -28333, 13221, 00000000, 15.45764753111196
1721, 53.798243, 15.458, 137.250, -28333, 13221, 00000000, 15.45764753111196
1722, 53.829697, 15.458, 138.374, -28333, 13221, 00000000, 15.45764753111196
1723, 53.860846, 15.458, 139.499, -28333, 13221, 00000000, 15.45764753111196
1724, 53.891995, 15.458, 140.626, -28333, 13221, 00000000, 15.45764753111196
1725, 53.923303, 15.458, 141.748, -28333, 13221, 00000000, 15.45764753111196
1726, 53.954620, 15.458, 142.874, -28333, 13221, 00000000, 15.45764753111196
1727, 53.985838, 15.458, 144.000, -28333, 13221, 00000000, 15.45764753111196
1728, 54.017113, 15.458, 145.125, -28333, 13221, 00000000, 15.45764753111196
1729, 54.048171, 15.458, 146.251, -28333, 13221, 00000000, 15.45764753111196
1730, 54.079549, 15.458, 147.376, -28333, 13221, 00000000, 15.45764753111196
1731, 54.110719, 15.458, 148.499, -28333, 13221, 00000000, 15.45764753111196
1732, 54.141775, 15.458, 149.625, -28333, 13221, 00000000, 15.45764753111196
1733, 54.173259, 15.458, 150.748, -28333, 13221, 00000000, 15.45764753111196
1734, 54.204313, 15.458, 151.877, -28333, 13221, 00000000, 15.45764753111196
1735, 54.235695, 15.458, 152.998, -28333, 13221, 00000000, 15.45764753111196
1736, 54.266955, 15.458, 154.126, -28333, 13221, 00000000, 15.45764753111196
1737, 54.297939, 15.458, 155.253, -28333, 13221, 00000000, 15.45764753111196
1738, 54.329423, 15.458, 156.373, -28333, 13221, 00000000, 15.45764753111196
1739, 54.360592, 15.458, 157.502, -28333, 13221, 00000000, 15.45764753111196
1740, 54.391690, 15.458, 158.623, -28333, 13221, 00000000, 15.45764753111196
1741, 54.423031, 15.458, 159.751, -28333, 13221, 00000000, 15.45764753111196
1742, 54.454150, 15.458, 160.877, -28333, 13221, 00000000, 15.45764753111196
1743, 54.485558, 15.458, 162.000, -28333, 13221, 00000000, 15.45764753111196
1744, 54.516793, 15.458, 163.125, -28333, 13221, 00000000, 15.45764753111196
1745, 54.547773, 15.458, 164.251, -28333, 13221, 00000000, 15.45764753111196
1746, 54.579176, 15.458, 165.373, -28333, 13221, 00000000, 15.45764753111196
1747, 54.610268, 15.458, 166.501, -28333, 13221, 00000000, 15.45764753111196
1748, 54.641693, 15.458, 167.621, -28333, 13221, 00000000, 15.45764753111196
1749, 54.672894, 15.458, 168.748, -28333, 13221, 00000000, 15.45764753111196
1750, 54.703978, 15.458, 169.874, -28333, 13221, 00000000, 15.45764753111196
1751, 54.735336, 15.458, 170.998, -28333, 13221, 00000000, 15.45764753111196
1752, 54.766623, 15.458, 172.125, -28333, 13221, 00000000, 15.45764753111196
1753, 54.797675, 15.458, 173.252, -28333, 13221, 00000000, 15.45764753111196
1754, 54.829131, 15.458, 174.374, -28333, 13221, 00000000, 15.45764753111196
1755, 54.860169, 15.458, 175.502, -28333, 13221, 00000000, 15.45764753111196
1756, 54.891513, 15.458, 176.624, -28333, 13221, 00000000, 15.45764753111196
1757, 54.922807, 15.458, 177.750, -28333, 13221, 00000000, 15.45764753111196
1758, 54.953877, 15.458, 178.874, -28333, 13221, 00000000, 15.45764753111196
1759, 54.985310, 15.458, 180.000, -28333, 13221, 00000000, 15.45764753111196
1760, 55.016360, 15.458, 181.124, -28333, 13221, 00000000, 15.45764753111196
1761, 55.047786, 15.458, 182.252, -28333, 13221, 00000000, 15.45764753111196
1762, 55.078957, 15.458, 183.375, -28333, 13221, 00000000, 15.45764753111196
1763, 55.110052, 15.458, 184.502, -28333, 13221, 00000000, 15.45764753111196
1764, 55.141510, 15.458, 185.628, -28333, 13221, 00000000, 15.45764753111196
1765, 55.172651, 15.458, 186.749, -28333, 13221, 00000000, 15.45764753111196
1766, 55.203641, 15.458, 187.875, -28333, 13221, 00000000, 15.45764753111196
1767, 55.235111, 15.458, 189.001, -28333, 13221, 00000000, 15.45764753111196
1768, 55.266119, 15.458, 190.125, -28333, 13221, 00000000, 15.45764753111196
1769, 55.297572, 15.458, 191.249, -28333, 13221, 00000000, 15.45764753111196
1770, 55.328859, 15.458, 192.377, -28333, 13221, 00000000, 15.45764753111196
1771, 55.359865, 15.458, 193.502, -28333, 13221, 00000000, 15.45764753111196
1772, 55.391207, 15.458, 194.625, -28333, 13221, 00000000, 15.45764753111196
1773, 55.422546, 15.458, 195.751, -28333, 13221, 00000000, 15.45764753111196
1774, 55.453690, 15.458, 196.874, -28333, 13221, 00000000, 15.45764753111196
1775, 55.485008, 15.458, 198.001, -28333, 13221, 00000000, 15.45764753111196
1776, 55.516048, 15.458, 199.127, -28333, 13221, 00000000, 15.45764753111196
1777, 55.547419, 15.458, 200.249, -28333, 13221, 00000000, 15.45764753111196
1778, 55.578690, 15.458, 201.378, -28333, 13221, 00000000, 15.45764753111196
1779, 55.609759, 15.458, 202.503, -28333, 13221, 00000000, 15.45764753111196
1780, 55.641150, 15.458, 203.626, -28333, 13221, 00000000, 15.45764753111196
1781, 55.672216, 15.458, 204.748, -28333, 13221, 00000000, 15.45764753111196
1782, 55.703547, 15.458, 205.874, -28333, 13221, 00000000, 15.45764753111196
1783, 55.734784, 15.458, 207.002, -28333, 13221, 00000000, 15.45764753111196
1784, 55.765916, 15.458, 208.124, -28333, 13221, 00000000, 15.45764753111196
1785, 55.797213, 15.458, 209.249, -28333, 13221, 00000000, 15.45764753111196
1786, 55.828512, 15.458, 210.376, -28333, 13221, 00000000, 15.45764753111196
1787, 55.859750, 15.458, 211.500, -28333, 13221, 00000000, 15.45764753111196
1788, 55.890965, 15.458, 212.626, -28333, 13221, 00000000, 15.45764753111196
1789, 55.922042, 15.458, 213.751, -28333, 13221, 00000000, 15.45764753111196
1790, 55.953471, 15.458, 214.877, -28333, 13221, 00000000, 15.45764753111196
1791, 56.000064, 15.458, 216.083, -28333, 13221, 00000000, 15.45764753111196
1792, 56.015752, 15.458, 217.124, -28333, 13221, 00000000, 15.45764753111196
1793, 56.047207, 15.458, 218.252, -28333, 13221, 00000000, 15.45764753111196
1794, 56.093782, 15.458, 219.459, -28333, 13221, 00000000, 15.45764753111196
1795, 56.109572, 15.458, 220.502, -28333, 13221, 00000000, 15.45764753111196
1796, 56.156267, 15.458, 221.707, -28333, 13221, 00000000, 15.45764753111196
1797, 56.171870, 15.458, 222.750, -28333, 13221, 00000000, 15.45764753111196
1798, 56.203300, 15.458, 223.874, -28333, 13221, 00000000, 15.45764753111196
1799, 56.249976, 15.458, 225.079, -28333, 13221, 00000000, 15.45764753111196
1800, 56.281330, 15.458, 226.209, -28333, 13221, 00000000, 15.45764753111196
1801, 56.296983, 15.458, 227.250, -28333, 13221, 00000000, 15.45764753111196
1802, 56.343655, 15.458, 228.455, -28333, 13221, 00000000, 15.45764753111196
1803, 56.359467, 15.458, 229.499, -28333, 13221, 00000000, 15.45764753111196
1804, 56.406277, 15.458, 230.705, -28333, 13221, 00000000, 15.45764753111196
1805, 56.437528, 15.458, 231.831, -28333, 13221, 00000000, 15.45764753111196
1806, 56.468787, 15.458, 232.956, -28333, 13221, 00000000, 15.45764753111196
1807, 56.499802, 15.458, 234.073, -28333, 13221, 00000000, 15.45764753111196
1808, 56.531183, 15.458, 235.202, -28333, 13221, 00000000, 15.45764753111196
1809, 56.562331, 15.458, 236.324, -28333, 13221, 00000000, 15.45764753111196
1810, 56.593696, 15.458, 237.453, -28333, 13221, 00000000, 15.45764753111196
1811, 56.624955, 15.458, 238.579, -28333, 13221, 00000000, 15.45764753111196
1812, 56.655970, 15.458, 239.697, -28333, 13221, 00000000, 15.45764753111196
1813, 56.687408, 15.458, 240.826, -28333, 13221, 00000000, 15.45764753111196
1814, 56.718630, 15.458, 241.951, -28333, 13221, 00000000, 15.45764753111196
1815, 56.749688, 15.458, 243.069, -28333, 13221, 00000000, 15.45764753111196
1816, 56.781058, 15.458, 244.198, -28333, 13221, 00000000, 15.45764753111196
1817, 56.812177, 15.458, 245.323, -28333, 13221, 00000000, 15.45764753111196
1818, 56.843622, 15.458, 246.449, -28333, 13221, 00000000, 15.45764753111196
1819, 56.874728, 15.458, 247.572, -28333, 13221, 00000000, 15.45764753111196
1820, 56.905835, 15.458, 248.692, -28333, 13221, 00000000, 15.45764753111196
1821, 56.937323, 15.458, 249.824, -28333, 13221, 00000000, 15.45764753111196
1822, 56.968508, 15.458, 250.948, -28333, 13221, 00000000, 15.45764753111196
1823, 56.999784, 15.458, 252.073, -28333, 13221, 00000000, 15.45764753111196
1824, 57.030957, 15.458, 253.196, -28333, 13221, 00000000, 15.45764753111196
1825, 57.062023, 15.458, 254.313, -28333, 13221, 00000000, 15.45764753111196
1826, 57.093435, 15.458, 255.444, -28333, 13221, 00000000, 15.45764753111196
1827, 57.124603, 15.458, 256.567, -28333, 13221, 00000000, 15.45764753111196
1828, 57.155684, 15.458, 257.686, -28333, 13221, 00000000, 15.45764753111196
1829, 57.187178, 15.458, 258.818, -28333, 13221, 00000000, 15.45764753111196
1830, 57.218207, 15.458, 259.936, -28333, 13221, 00000000, 15.45764753111196
1831, 57.249640, 15.458, 261.067, -28333, 13221, 00000000, 15.45764753111196
1832, 57.280823, 15.458, 262.189, -28333, 13221, 00000000, 15.45764753111196
1833, 57.311826, 15.458, 263.313, -28333, 13221, 00000000, 15.45764753111196
1834, 57.343303, 15.458, 264.441, -28333, 13221, 00000000, 15.45764753111196
1835, 57.374534, 15.458, 265.565, -28333, 13221, 00000000, 15.45764753111196
1836, 57.405735, 15.458, 266.688, -28333, 13221, 00000000, 15.45764753111196
1837, 57.436892, 15.458, 267.809, -28333, 13221, 00000000, 15.45764753111196
1838, 57.468000, 15.458, 268.928, -28333, 13221, 00000000, 15.45764753111196
1839, 57.499381, 15.458, 270.058, -28333, 13221, 00000000, 15.45764753111196
1840, 57.530693, 15.458, 271.185, -28333, 13221, 00000000, 15.45764753111196
1841, 57.561796, 15.458, 272.305, -28333, 13221, 00000000, 15.45764753111196
1842, 57.593202, 15.458, 273.435, -28333, 13221, 00000000, 15.45764753111196
1843, 57.624190, 15.458, 274.556, -28333, 13221, 00000000, 15.45764753111196
1844, 57.655648, 15.458, 275.686, -28333, 13221, 00000000, 15.45764753111196
1845, 57.686848, 15.458, 276.810, -28333, 13221, 00000000, 15.45764753111196
1846, 57.717862, 15.458, 277.922, -28333, 13221, 00000000, 15.45764753111196
1847, 57.749231, 15.458, 279.058, -28333, 13221, 00000000, 15.45764753111196
1848, 57.780521, 15.458, 280.179, -28333, 13221, 00000000, 15.45764753111196
1849, 57.811686, 15.458, 281.302, -28333, 13221, 00000000, 15.45764753111196
1850, 57.842973, 15.458, 282.427, -28333, 13221, 00000000, 15.45764753111196
1851, 57.874017, 15.458, 283.550, -28333, 13221, 00000000, 15.45764753111196
1852, 57.905486, 15.458, 284.678, -28333, 13221, 00000000, 15.45764753111196
1853, 57.936722, 15.458, 285.803, -28333, 13221, 00000000, 15.45764753111196
1854, 57.967798, 15.458, 286.923, -28333, 13221, 00000000, 15.45764753111196
1855, 57.999081, 15.458, 288.048, -28333, 13221, 00000000, 15.45764753111196
1856, 58.030187, 15.458, 289.166, -28333, 13221, 00000000, 15.45764753111196
1857, 58.061643, 15.458, 290.299, -28333, 13221, 00000000, 15.45764753111196
1858, 58.092838, 15.458, 291.422, -28333, 13221, 00000000, 15.45764753111196
1859, 58.123844, 15.458, 292.539, -28333, 13221, 00000000, 15.45764753111196
1860, 58.155274, 15.458, 293.671, -28333, 13221, 00000000, 15.45764753111196
1861, 58.186581, 15.458, 294.796, -28333, 13221, 00000000, 15.45764753111196
1862, 58.217698, 15.458, 295.919, -28333, 13221, 00000000, 15.45764753111196
1863, 58.249045, 15.458, 297.048, -28333, 13221, 00000000, 15.45764753111196
1864, 58.280002, 15.458, 298.163, -28333, 13221, 00000000, 15.45764753111196
1865, 58.311433, 15.458, 299.292, -28333, 13221, 00000000, 15.45764753111196
1866, 58.342709, 15.458, 300.416, -28333, 13221, 00000000, 15.45764753111196
1867, 58.373804, 15.458, 301.537, -28333, 13221, 00000000, 15.45764753111196
1868, 58.405098, 15.458, 302.665, -28333, 13221, 00000000, 15.45764753111196
1869, 58.436271, 15.458, 303.786, -28333, 13221, 00000000, 15.45764753111196
1870, 58.467597, 15.458, 304.914, -28333, 13221, 00000000, 15.45764753111196
1871, 58.498900, 15.458, 306.040, -28333, 13221, 00000000, 15.45764753111196
1872, 58.529927, 15.458, 307.158, -28333, 13221, 00000000, 15.45764753111196
1873, 58.561341, 15.458, 308.289, -28333, 13221, 00000000, 15.45764753111196
1874, 58.592526, 15.458, 309.411, -28333, 13221, 00000000, 15.45764753111196
1875, 58.623782, 15.458, 310.536, -28333, 13221, 00000000, 15.45764753111196
1876, 58.654985, 15.458, 311.661, -28333, 13221, 00000000, 15.45764753111196
1877, 58.686050, 15.458, 312.779, -28333, 13221, 00000000, 15.45764753111196
1878, 58.717451, 15.458, 313.910, -28333, 13221, 00000000, 15.45764753111196
1879, 58.748720, 15.458, 315.033, -28333, 13221, 00000000, 15.45764753111196
1880, 58.779842, 15.458, 316.153, -28333, 13221, 00000000, 15.45764753111196
1881, 58.811133, 15.458, 317.288, -28333, 13221, 00000000, 15.45764753111196
1882, 58.842281, 15.458, 318.403, -28333, 13221, 00000000, 15.45764753111196
1883, 58.873602, 15.458, 319.530, -28333, 13221, 00000000, 15.45764753111196
1884, 58.904825, 15.458, 320.662, -28333, 13221, 00000000, 15.45764753111196
1885, 58.935949, 15.458, 321.776, -28333, 13221, 00000000, 15.45764753111196
1886, 58.967321, 15.458, 322.905, -28333, 13221, 00000000, 15.45764753111196
1887, 58.998594, 15.458, 324.030, -28333, 13221, 00000000, 15.45764753111196
1888, 59.029789, 15.458, 325.152, -28333, 13221, 00000000, 15.45764753111196
1889, 59.061034, 15.458, 326.277, -28333, 13221, 00000000, 15.45764753111196
1890, 59.092089, 15.458, 327.396, -28333, 13221, 00000000, 15.45764753111196
1891, 59.123510, 15.458, 328.526, -28333, 13221, 00000000, 15.45764753111196
1892, 59.154669, 15.458, 329.650, -28333, 13221, 00000000, 15.45764753111196
1893, 59.185750, 15.458, 330.768, -28333, 13221, 00000000, 15.45764753111196
1894, 59.217254, 15.458, 331.901, -28333, 13221, 00000000, 15.45764753111196
1895, 59.248326, 15.458, 333.020, -28333, 13221, 00000000, 15.45764753111196
1896, 59.279702, 15.458, 334.150, -28333, 13221, 00000000, 15.45764753111196
1897, 59.310840, 15.458, 335.271, -28333, 13221, 00000000, 15.45764753111196
1898, 59.341919, 15.458, 336.388, -28333, 13221, 00000000, 15.45764753111196
1899, 59.373343, 15.458, 337.518, -28333, 13221, 00000000, 15.45764753111196
1900, 59.404577, 15.458, 338.647, -28333, 13221, 00000000, 15.45764753111196
1901, 59.435788, 15.458, 339.770, -28333, 13221, 00000000, 15.45764753111196
1902, 59.467071, 15.458, 340.895, -28333, 13221, 00000000, 15.45764753111196
1903, 59.498197, 15.458, 342.015, -28333, 13221, 00000000, 15.45764753111196
1904, 59.529572, 15.458, 343.144, -28333, 13221, 00000000, 15.45764753111196
1905, 59.560816, 15.458, 344.271, -28333, 13221, 00000000, 15.45764753111196
1906, 59.591828, 15.458, -14.612, -28333, 13221, 00000000, 14.865397515559174
1907, 59.623149, 15.458, -13.486, -28333, 13221, 00000000, 14.865397515559174
1908, 59.654231, 15.458, -12.365, -28333, 13221, 00000000, 14.865397515559174
1909, 59.685666, 15.349, -11.236, -28333, 13222, 00000000, 14.865397515559174
1910, 59.716922, 15.241, -10.110, -28334, 13222, 00000000, 14.865397515559174
1911, 59.747960, 15.241, -8.993, -28334, 13222, 00000000, 14.865397515559174
1912, 59.779409, 15.241, -7.861, -28334, 13222, 00000000, 14.865397515559174
1913, 59.810647, 15.241, -6.738, -28334, 13222, 00000000, 14.865397515559174
1914, 59.841773, 15.241, -5.616, -28334, 13222, 00000000, 14.865397515559174
1915, 59.873038, 15.241, -4.490, -28334, 13222, 00000000, 14.865397515559174
1916, 59.904159, 15.241, -3.366, -28334, 13222, 00000000, 14.865397515559174
1917, 59.935574, 15.241, -2.237, -28334, 13222, 00000000, 14.865397515559174
1918, 59.966800, 15.241, -1.116, -28334, 13222, 00000000, 14.865397515559174
1919, 59.997795, 15.241, 0.001, -28334, 13222, 00000000, 14.865397515559174
1920, 60.029162, 15.241, 1.130, -28334, 13222, 00000000, 14.865397515559174
1921, 60.060211, 15.241, 2.247, -28334, 13222, 00000000, 14.865397515559174
1922, 60.091753, 15.241, 3.383, -28334, 13222, 00000000, 14.865397515559174
1923, 60.122864, 15.241, 4.503, -28334, 13222, 00000000, 14.865397515559174
1924, 60.153964, 15.241, 5.627, -28334, 13222, 00000000, 14.865397515559174
1925, 60.185476, 15.241, 6.760, -28334, 13222, 00000000, 14.865397515559174
1926, 60.216632, 15.241, 7.881, -28334, 13222, 00000000, 14.865397515559174
1927, 60.247694, 15.241, 8.997, -28334, 13222, 00000000, 14.865397515559174
1928, 60.279151, 15.241, 10.128, -28334, 13222, 00000000, 14.865397515559174
1929, 60.310102, 15.241, 11.251, -28334, 13222, 00000000, 14.865397515559174
1930, 60.341587, 15.241, 12.377, -28334, 13222, 00000000, 14.865397515559174
1931, 60.372806, 15.241, 13.501, -28334, 13222, 00000000, 14.865397515559174
1932, 60.403905, 15.241, 14.628, -28334, 13222, 00000000, 14.865397515559174
1933, 60.435229, 15.241, 15.749, -28334, 13222, 00000000, 14.865397515559174
1934, 60.466269, 15.241, 16.876, -28334, 13222, 00000000, 14.865397515559174
1935, 60.497747, 15.241, 17.999, -28334, 13222, 00000000, 14.865397515559174
1936, 60.528999, 15.241, 19.125, -28334, 13222, 00000000, 14.865397515559174
1937, 60.560096, 15.241, 20.248, -28334, 13222, 00000000, 14.865397515559174
1938, 60.591464, 15.241, 21.373, -28334, 13222, 00000000, 14.865397515559174
1939, 60.622678, 15.241, 22.502, -28334, 13222, 00000000, 14.865397515559174
1940, 60.653697, 15.241, 23.624, -28334, 13222, 00000000, 14.865397515559174
