Data Counter, Data Time, Angle, Counter, Left Encoder Counts, Right Encoder Counts, Bumper Byte, Desired Heading
343, 10.748618, 14.508, 27.000, 26621, -5856, 00000000, 14.975948252752541
344, 10.779841, 14.508, 28.124, 26621, -5856, 00000000, 14.975948252752541
345, 10.811086, 14.508, 29.250, 26621, -5856, 00000000, 14.975948252752541
346, 10.842355, 14.508, 30.375, 26621, -5856, 00000000, 14.975948252752541
347, 10.873595, 14.508, 31.501, 26621, -5856, 00000000, 14.975948252752541
348, 10.904860, 14.508, 32.625, 26621, -5856, 00000000, 14.975948252752541
349, 10.936091, 14.508, 33.751, 26621, -5856, 00000000, 14.975948252752541
350, 10.967342, 14.508, 34.875, 26621, -5856, 00000000, 14.975948252752541
351, 10.998610, 14.508, 36.001, 26621, -5856, 00000000, 14.975948252752541
352, 11.029843, 14.508, 37.126, 26621, -5856, 00000000, 14.975948252752541
353, 11.061105, 14.508, 38.250, 26621, -5856, 00000000, 14.975948252752541
354, 11.092370, 14.508, 39.375, 26621, -5856, 00000000, 14.975948252752541
355, 11.123619, 14.508, 40.499, 26621, -5856, 00000000, 14.975948252752541
356, 11.154859, 14.508, 41.625, 26621, -5856, 00000000, 14.975948252752541
357, 11.186051, 14.508, 42.751, 26621, -5856, 00000000, 14.975948252752541
358, 11.217331, 14.508, 43.874, 26621, -5856, 00000000, 14.975948252752541
359, 11.248597, 14.508, 44.999, 26621, -5856, 00000000, 14.975948252752541
360, 11.279813, 14.508, 46.125, 26621, -5856, 00000000, 14.975948252752541
361, 11.311104, 14.508, 47.250, 26621, -5856, 00000000, 14.975948252752541
362, 11.342324, 14.508, 48.375, 26621, -5856, 00000000, 14.975948252752541
363, 11.373607, 14.508, 49.499, 26621, -5856, 00000000, 14.975948252752541
364, 11.404841, 14.508, 50.626, 26621, -5856, 00000000, 14.975948252752541
365, 11.436044, 14.508, 51.750, 26621, -5856, 00000000, 14.975948252752541
366, 11.467313, 14.508, 52.876, 26621, -5856, 00000000, 14.975948252752541
367, 11.498574, 14.508, 54.001, 26621, -5856, 00000000, 14.975948252752541
368, 11.529782, 14.508, 55.125, 26621, -5856, 00000000, 14.975948252752541
369, 11.561051, 14.508, 56.251, 26621, -5856, 00000000, 14.975948252752541
370, 11.592308, 14.508, 57.375, 26621, -5856, 00000000, 14.975948252752541
371, 11.623595, 14.508, 58.501, 26621, -5856, 00000000, 14.975948252752541
372, 11.654851, 14.508, 59.626, 26621, -5856, 00000000, 14.975948252752541
373, 11.686045, 14.508, 60.750, 26621, -5856, 00000000, 14.975948252752541
374, 11.717325, 14.508, 61.876, 26621, -5856, 00000000, 14.975948252752541
375, 11.748594, 14.508, 63.001, 26621, -5856, 00000000, 14.975948252752541
376, 11.779774, 14.508, 64.125, 26621, -5856, 00000000, 14.975948252752541
377, 11.811093, 14.508, 65.250, 26621, -5856, 00000000, 14.975948252752541
378, 11.842322, 14.508, 66.375, 26621, -5856, 00000000, 14.975948252752541
379, 11.873544, 14.508, 67.501, 26621, -5856, 00000000, 14.975948252752541
380, 11.904833, 14.508, 68.626, 26621, -5856, 00000000, 14.975948252752541
381, 11.936026, 14.508, 69.750, 26621, -5856, 00000000, 14.975948252752541
382, 11.967309, 14.508, 70.875, 26621, -5856, 00000000, 14.975948252752541
383, 11.998574, 14.508, 72.000, 26621, -5856, 00000000, 14.975948252752541
384, 12.029810, 14.508, 73.124, 26621, -5856, 00000000, 14.975948252752541
385, 12.061050, 14.508, 74.250, 26621, -5856, 00000000, 14.975948252752541
386, 12.092324, 14.508, 75.375, 26621, -5856, 00000000, 14.975948252752541
387, 12.123574, 14.508, 76.501, 26621, -5856, 00000000, 14.975948252752541
388, 12.154819, 14.508, 77.625, 26621, -5856, 00000000, 14.975948252752541
389, 12.186062, 14.508, 78.751, 26621, -5856, 00000000, 14.975948252752541
390, 12.217310, 14.508, 79.876, 26621, -5856, 00000000, 14.975948252752541
391, 12.248529, 14.508, 81.000, 26621, -5856, 00000000, 14.975948252752541
392, 12.279797, 14.508, 82.126, 26621, -5856, 00000000, 14.975948252752541
393, 12.311045, 14.508, 83.250, 26621, -5856, 00000000, 14.975948252752541
394, 12.342294, 14.508, 84.375, 26621, -5856, 00000000, 14.975948252752541
395, 12.373549, 14.508, 85.500, 26621, -5856, 00000000, 14.975948252752541
396, 12.404790, 14.508, 86.625, 26621, -5856, 00000000, 14.975948252752541
397, 12.436017, 14.508, 87.751, 26621, -5856, 00000000, 14.975948252752541
398, 12.467298, 14.508, 88.875, 26621, -5856, 00000000, 14.975948252752541
399, 12.498553, 14.508, 90.000, 26621, -5856, 00000000, 14.975948252752541
400, 12.529752, 14.508, 91.126, 26621, -5856, 00000000, 14.975948252752541
401, 12.561062, 14.508, 92.251, 26621, -5856, 00000000, 14.975948252752541
402, 12.592296, 14.508, 93.375, 26621, -5856, 00000000, 14.975948252752541
403, 12.623567, 14.508, 94.500, 26621, -5856, 00000000, 14.975948252752541
404, 12.654773, 14.508, 95.624, 26621, -5856, 00000000, 14.975948252752541
405, 12.686027, 14.508, 96.750, 26621, -5856, 00000000, 14.975948252752541
406, 12.717277, 14.508, 97.875, 26621, -5856, 00000000, 14.975948252752541
407, 12.748532, 14.508, 99.000, 26621, -5856, 00000000, 14.975948252752541
408, 12.779779, 14.508, 100.125, 26621, -5856, 00000000, 14.975948252752541
409, 12.811050, 14.508, 101.251, 26621, -5856, 00000000, 14.975948252752541
410, 12.842276, 14.508, 102.376, 26621, -5856, 00000000, 14.975948252752541
411, 12.873539, 14.508, 103.501, 26621, -5856, 00000000, 14.975948252752541
412, 12.904752, 14.508, 104.626, 26621, -5856, 00000000, 14.975948252752541
413, 12.936033, 14.508, 105.750, 26621, -5856, 00000000, 14.975948252752541
414, 12.967298, 14.508, 106.876, 26621, -5856, 00000000, 14.975948252752541
415, 12.998507, 14.508, 108.001, 26621, -5856, 00000000, 14.975948252752541
416, 13.029726, 14.508, 109.125, 26621, -5856, 00000000, 14.975948252752541
417, 13.061033, 14.508, 110.251, 26621, -5856, 00000000, 14.975948252752541
418, 13.092273, 14.508, 111.376, 26621, -5856, 00000000, 14.975948252752541
419, 13.123526, 14.508, 112.501, 26621, -5856, 00000000, 14.975948252752541
420, 13.154745, 14.508, 113.625, 26621, -5856, 00000000, 14.975948252752541
421, 13.186023, 14.508, 114.750, 26621, -5856, 00000000, 14.975948252752541
422, 13.217291, 14.508, 115.876, 26621, -5856, 00000000, 14.975948252752541
423, 13.248502, 14.508, 117.000, 26621, -5856, 00000000, 14.975948252752541
424, 13.279753, 14.508, 118.125, 26621, -5856, 00000000, 14.975948252752541
425, 13.310999, 14.508, 119.250, 26621, -5856, 00000000, 14.975948252752541
426, 13.342281, 14.508, 120.375, 26621, -5856, 00000000, 14.975948252752541
427, 13.373505, 14.508, 121.500, 26621, -5856, 00000000, 14.975948252752541
428, 13.404773, 14.508, 122.625, 26621, -5856, 00000000, 14.975948252752541
429, 13.436011, 14.508, 123.750, 26621, -5856, 00000000, 14.975948252752541
430, 13.467248, 14.508, 124.875, 26621, -5856, 00000000, 14.975948252752541
431, 13.498520, 14.508, 126.000, 26621, -5856, 00000000, 14.975948252752541
432, 13.529722, 14.508, 127.126, 26621, -5856, 00000000, 14.975948252752541
433, 13.561002, 14.508, 128.251, 26621, -5856, 00000000, 14.975948252752541
434, 13.592262, 14.508, 129.375, 26621, -5856, 00000000, 14.975948252752541
435, 13.623519, 14.508, 130.500, 26621, -5856, 00000000, 14.975948252752541
436, 13.654757, 14.508, 131.625, 26621, -5856, 00000000, 14.975948252752541
437, 13.685961, 14.508, 132.751, 26621, -5856, 00000000, 14.975948252752541
438, 13.717273, 14.508, 133.875, 26621, -5856, 00000000, 14.975948252752541
439, 13.748488, 14.508, 135.000, 26621, -5856, 00000000, 14.975948252752541
440, 13.779719, 14.508, 136.126, 26621, -5856, 00000000, 14.975948252752541
441, 13.810963, 14.508, 137.250, 26621, -5856, 00000000, 14.975948252752541
442, 13.842252, 14.508, 138.375, 26621, -5856, 00000000, 14.975948252752541
443, 13.873469, 14.508, 139.499, 26621, -5856, 00000000, 14.975948252752541
444, 13.904714, 14.508, 140.624, 26621, -5856, 00000000, 14.975948252752541
445, 13.935985, 14.508, 141.750, 26621, -5856, 00000000, 14.975948252752541
446, 13.967228, 14.508, 142.876, 26621, -5856, 00000000, 14.975948252752541
447, 13.998473, 14.508, 144.000, 26621, -5856, 00000000, 14.975948252752541
448, 14.029739, 14.508, 145.126, 26621, -5856, 00000000, 14.975948252752541
449, 14.060981, 14.508, 146.251, 26621, -5856, 00000000, 14.975948252752541
450, 14.092205, 14.508, 147.376, 26621, -5856, 00000000, 14.975948252752541
451, 14.123481, 14.508, 148.500, 26621, -5856, 00000000, 14.975948252752541
452, 14.154716, 14.508, 149.625, 26621, -5856, 00000000, 14.975948252752541
453, 14.185966, 14.508, 150.751, 26621, -5856, 00000000, 14.975948252752541
454, 14.217207, 14.508, 151.874, 26621, -5856, 00000000, 14.975948252752541
455, 14.248489, 14.508, 153.001, 26621, -5856, 00000000, 14.975948252752541
456, 14.279688, 14.508, 154.126, 26621, -5856, 00000000, 14.975948252752541
457, 14.310956, 14.508, 155.251, 26621, -5856, 00000000, 14.975948252752541
458, 14.342200, 14.508, 156.374, 26621, -5856, 00000000, 14.975948252752541
459, 14.373480, 14.508, 157.500, 26621, -5856, 00000000, 14.975948252752541
460, 14.404707, 14.508, 158.626, 26621, -5856, 00000000, 14.975948252752541
461, 14.435934, 14.508, 159.750, 26621, -5856, 00000000, 14.975948252752541
462, 14.467227, 14.508, 160.876, 26621, -5856, 00000000, 14.975948252752541
463, 14.498463, 14.508, 162.000, 26621, -5856, 00000000, 14.975948252752541
464, 14.529674, 14.508, 163.125, 26621, -5856, 00000000, 14.975948252752541
465, 14.560938, 14.508, 164.251, 26621, -5856, 00000000, 14.975948252752541
466, 14.592236, 14.508, 165.376, 26621, -5856, 00000000, 14.975948252752541
467, 14.623431, 14.508, 166.501, 26621, -5856, 00000000, 14.975948252752541
468, 14.654733, 14.508, 167.626, 26621, -5856, 00000000, 14.975948252752541
469, 14.685966, 14.508, 168.750, 26621, -5856, 00000000, 14.975948252752541
470, 14.717230, 14.508, 169.876, 26621, -5856, 00000000, 14.975948252752541
471, 14.748436, 14.508, 171.000, 26621, -5856, 00000000, 14.975948252752541
472, 14.779665, 14.508, 172.125, 26621, -5856, 00000000, 14.975948252752541
473, 14.810945, 14.508, 173.250, 26621, -5856, 00000000, 14.975948252752541
474, 14.842211, 14.508, 174.376, 26621, -5856, 00000000, 14.975948252752541
475, 14.873470, 14.508, 175.500, 26621, -5856, 00000000, 14.975948252752541
476, 14.904724, 14.508, 176.625, 26621, -5856, 00000000, 14.975948252752541
477, 14.935926, 14.508, 177.751, 26621, -5856, 00000000, 14.975948252752541
478, 14.967204, 14.508, 178.875, 26621, -5856, 00000000, 14.975948252752541
479, 14.998465, 14.508, 180.000, 26621, -5856, 00000000, 14.975948252752541
480, 15.029665, 14.508, 181.124, 26621, -5856, 00000000, 14.975948252752541
481, 15.060920, 14.508, 182.250, 26621, -5856, 00000000, 14.975948252752541
482, 15.092220, 14.508, 183.376, 26621, -5856, 00000000, 14.975948252752541
483, 15.123416, 14.508, 184.500, 26621, -5856, 00000000, 14.975948252752541
484, 15.154665, 14.508, 185.625, 26621, -5856, 00000000, 14.975948252752541
485, 15.185890, 14.508, 186.751, 26621, -5856, 00000000, 14.975948252752541
486, 15.217187, 14.508, 187.875, 26621, -5856, 00000000, 14.975948252752541
487, 15.248454, 14.508, 188.999, 26621, -5856, 00000000, 14.975948252752541
488, 15.279642, 14.508, 190.126, 26621, -5856, 00000000, 14.975948252752541
489, 15.310921, 14.508, 191.250, 26621, -5856, 00000000, 14.975948252752541
490, 15.342167, 14.508, 192.375, 26621, -5856, 00000000, 14.975948252752541
491, 15.373409, 14.508, 193.500, 26621, -5856, 00000000, 14.975948252752541
492, 15.404658, 14.508, 194.624, 26621, -5856, 00000000, 14.975948252752541
493, 15.435902, 14.508, 195.750, 26621, -5856, 00000000, 14.975948252752541
494, 15.467171, 14.508, 196.876, 26621, -5856, 00000000, 14.975948252752541
495, 15.498426, 14.508, 198.001, 26621, -5856, 00000000, 14.975948252752541
496, 15.529672, 14.508, 199.126, 26621, -5856, 00000000, 14.975948252752541
497, 15.560943, 14.508, 200.249, 26621, -5856, 00000000, 14.975948252752541
498, 15.592161, 14.508, 201.375, 26621, -5856, 00000000, 14.975948252752541
499, 15.623433, 14.508, 202.501, 26621, -5856, 00000000, 14.975948252752541
500, 15.654651, 14.508, 203.626, 26621, -5856, 00000000, 14.975948252752541
501, 15.685899, 14.508, 204.750, 26621, -5856, 00000000, 14.975948252752541
502, 15.717177, 14.508, 205.875, 26621, -5856, 00000000, 14.975948252752541
503, 15.748437, 14.508, 207.001, 26621, -5856, 00000000, 14.975948252752541
504, 15.779629, 14.508, 208.125, 26621, -5856, 00000000, 14.975948252752541
505, 15.810933, 14.508, 209.251, 26621, -5856, 00000000, 14.975948252752541
506, 15.842190, 14.508, 210.376, 26621, -5856, 00000000, 14.975948252752541
507, 15.873424, 14.508, 211.501, 26621, -5856, 00000000, 14.975948252752541
508, 15.904649, 14.508, 212.626, 26621, -5856, 00000000, 14.975948252752541
509, 15.935876, 14.508, 213.750, 26621, -5856, 00000000, 14.975948252752541
510, 15.967148, 14.508, 214.875, 26621, -5856, 00000000, 14.975948252752541
511, 15.998376, 14.508, 216.000, 26621, -5856, 00000000, 14.975948252752541
512, 16.029634, 14.508, 217.125, 26621, -5856, 00000000, 14.975948252752541
513, 16.060916, 14.508, 218.251, 26621, -5856, 00000000, 14.975948252752541
514, 16.092162, 14.508, 219.376, 26621, -5856, 00000000, 14.975948252752541
515, 16.123430, 14.508, 220.501, 26621, -5856, 00000000, 14.975948252752541
516, 16.154643, 14.508, 221.625, 26621, -5856, 00000000, 14.975948252752541
517, 16.185870, 14.508, 222.750, 26621, -5856, 00000000, 14.975948252752541
518, 16.217167, 14.508, 223.875, 26621, -5856, 00000000, 14.975948252752541
519, 16.248386, 14.508, 225.001, 26621, -5856, 00000000, 14.975948252752541
520, 16.279611, 14.508, 226.124, 26621, -5856, 00000000, 14.975948252752541
521, 16.310886, 14.508, 227.250, 26621, -5856, 00000000, 14.975948252752541
522, 16.342149, 14.508, 228.375, 26621, -5856, 00000000, 14.975948252752541
523, 16.373376, 14.508, 229.500, 26621, -5856, 00000000, 14.975948252752541
524, 16.404647, 14.508, 230.625, 26621, -5856, 00000000, 14.975948252752541
525, 16.435863, 14.508, 231.751, 26621, -5856, 00000000, 14.975948252752541
526, 16.467145, 14.508, 232.875, 26621, -5856, 00000000, 14.975948252752541
527, 16.498369, 14.508, 234.000, 26621, -5856, 00000000, 14.975948252752541
528, 16.529625, 14.508, 235.126, 26621, -5856, 00000000, 14.975948252752541
529, 16.560878, 14.508, 236.250, 26621, -5856, 00000000, 14.975948252752541
530, 16.592119, 14.508, 237.375, 26621, -5856, 00000000, 14.975948252752541
531, 16.623402, 14.508, 238.500, 26621, -5856, 00000000, 14.975948252752541
532, 16.654607, 14.508, 239.626, 26621, -5856, 00000000, 14.975948252752541
533, 16.685852, 14.508, 240.750, 26621, -5856, 00000000, 14.975948252752541
534, 16.717124, 14.508, 241.874, 26621, -5856, 00000000, 14.975948252752541
535, 16.748389, 14.508, 242.999, 26621, -5856, 00000000, 14.975948252752541
536, 16.779572, 14.508, 244.125, 26621, -5856, 00000000, 14.975948252752541
537, 16.810872, 14.508, 245.251, 26621, -5856, 00000000, 14.975948252752541
538, 16.842150, 14.508, 246.376, 26621, -5856, 00000000, 14.975948252752541
539, 16.873344, 14.508, 247.501, 26621, -5856, 00000000, 14.975948252752541
540, 16.904602, 14.508, 248.624, 26621, -5856, 00000000, 14.975948252752541
541, 16.935839, 14.508, 249.750, 26621, -5856, 00000000, 14.975948252752541
542, 16.967113, 14.508, 250.876, 26621, -5856, 00000000, 14.975948252752541
543, 16.998338, 14.508, 252.001, 26621, -5856, 00000000, 14.975948252752541
544, 17.029599, 14.508, 253.125, 26621, -5856, 00000000, 14.975948252752541
545, 17.060868, 14.508, 254.250, 26621, -5856, 00000000, 14.975948252752541
546, 17.092090, 14.508, 255.375, 26621, -5856, 00000000, 14.975948252752541
547, 17.123341, 14.508, 256.501, 26621, -5856, 00000000, 14.975948252752541
548, 17.154628, 14.508, 257.626, 26621, -5856, 00000000, 14.975948252752541
549, 17.185840, 14.508, 258.751, 26621, -5856, 00000000, 14.975948252752541
550, 17.217112, 14.508, 259.876, 26621, -5856, 00000000, 14.975948252752541
551, 17.248351, 14.508, 261.001, 26621, -5856, 00000000, 14.975948252752541
552, 17.279558, 14.508, 262.125, 26621, -5856, 00000000, 14.975948252752541
553, 17.310861, 14.508, 263.249, 26621, -5856, 00000000, 14.975948252752541
554, 17.342089, 14.508, 264.374, 26621, -5856, 00000000, 14.975948252752541
555, 17.373342, 14.508, 265.501, 26621, -5856, 00000000, 14.975948252752541
556, 17.404599, 14.508, 266.626, 26621, -5856, 00000000, 14.975948252752541
557, 17.435844, 14.508, 267.750, 26621, -5856, 00000000, 14.975948252752541
558, 17.467113, 14.508, 268.874, 26621, -5856, 00000000, 14.975948252752541
559, 17.498374, 14.508, 270.000, 26621, -5856, 00000000, 14.975948252752541
560, 17.529582, 14.508, 271.125, 26621, -5856, 00000000, 14.975948252752541
561, 17.560845, 14.508, 272.251, 26621, -5856, 00000000, 14.975948252752541
562, 17.592085, 14.508, 273.375, 26621, -5856, 00000000, 14.975948252752541
563, 17.623331, 14.508, 274.500, 26621, -5856, 00000000, 14.975948252752541
564, 17.654572, 14.508, 275.625, 26621, -5856, 00000000, 14.975948252752541
565, 17.685808, 14.508, 276.750, 26621, -5856, 00000000, 14.975948252752541
566, 17.717085, 14.508, 277.875, 26621, -5856, 00000000, 14.975948252752541
567, 17.748312, 14.508, 279.000, 26621, -5856, 00000000, 14.975948252752541
568, 17.779540, 14.508, 280.124, 26621, -5856, 00000000, 14.975948252752541
569, 17.810845, 14.508, 281.250, 26621, -5856, 00000000, 14.975948252752541
570, 17.842103, 14.508, 282.375, 26621, -5856, 00000000, 14.975948252752541
571, 17.873350, 14.508, 283.501, 26621, -5856, 00000000, 14.975948252752541
572, 17.904599, 14.508, 284.625, 26621, -5856, 00000000, 14.975948252752541
573, 17.935812, 14.508, 285.749, 26621, -5856, 00000000, 14.975948252752541
574, 17.967094, 14.508, 286.875, 26621, -5856, 00000000, 14.975948252752541
575, 17.998322, 14.508, 288.001, 26621, -5856, 00000000, 14.975948252752541
576, 18.029539, 14.508, 289.126, 26621, -5856, 00000000, 14.975948252752541
577, 18.060799, 14.508, 290.250, 26621, -5856, 00000000, 14.975948252752541
578, 18.092072, 14.508, 291.375, 26621, -5856, 00000000, 14.975948252752541
579, 18.123349, 14.508, 292.500, 26621, -5856, 00000000, 14.975948252752541
580, 18.154539, 14.508, 293.624, 26621, -5856, 00000000, 14.975948252752541
581, 18.185801, 14.508, 294.751, 26621, -5856, 00000000, 14.975948252752541
582, 18.217066, 14.508, 295.875, 26621, -5856, 00000000, 14.975948252752541
583, 18.248290, 14.508, 296.999, 26621, -5856, 00000000, 14.975948252752541
584, 18.279545, 14.508, 298.126, 26621, -5856, 00000000, 14.975948252752541
585, 18.310833, 14.508, 299.249, 26621, -5856, 00000000, 14.975948252752541
586, 18.342052, 14.508, 300.375, 26621, -5856, 00000000, 14.975948252752541
587, 18.373290, 14.508, 301.500, 26621, -5856, 00000000, 14.975948252752541
588, 18.404548, 14.508, 302.625, 26621, -5856, 00000000, 14.975948252752541
589, 18.435783, 14.508, 303.750, 26621, -5856, 00000000, 14.975948252752541
590, 18.467068, 14.508, 304.876, 26621, -5856, 00000000, 14.975948252752541
591, 18.498286, 14.508, 306.001, 26621, -5856, 00000000, 14.975948252752541
592, 18.529510, 14.508, 307.125, 26621, -5856, 00000000, 14.975948252752541
593, 18.560789, 14.508, 308.251, 26621, -5856, 00000000, 14.975948252752541
594, 18.592036, 14.508, 309.375, 26621, -5856, 00000000, 14.975948252752541
595, 18.623281, 14.508, 310.501, 26621, -5856, 00000000, 14.975948252752541
596, 18.654525, 14.508, 311.626, 26621, -5856, 00000000, 14.975948252752541
597, 18.685792, 14.508, 312.750, 26621, -5856, 00000000, 14.975948252752541
598, 18.717022, 14.508, 313.876, 26621, -5856, 00000000, 14.975948252752541
599, 18.748271, 14.508, 315.001, 26621, -5856, 00000000, 14.975948252752541
600, 18.779506, 14.508, 316.125, 26621, -5856, 00000000, 14.975948252752541
601, 18.810812, 14.508, 317.250, 26621, -5856, 00000000, 14.975948252752541
602, 18.842050, 14.508, 318.375, 26621, -5856, 00000000, 14.975948252752541
