2.546565, 241.261, 109.901, 0.6905, 281.691, 140.845, 1000.000, 500.000
2.562268, 242.975, 111.317, 0.6905, 283.628, 141.814, 1000.000, 500.000
2.577911, 244.518, 112.590, 0.6886, 285.372, 142.686, 1000.000, 500.000
2.593537, 246.235, 114.002, 0.6886, 287.310, 143.655, 1000.000, 500.000
2.609154, 247.951, 115.415, 0.6886, 289.248, 144.624, 1000.000, 500.000
2.624710, 249.667, 116.827, 0.6886, 291.186, 145.593, 1000.000, 500.000
2.640310, 251.383, 118.240, 0.6886, 293.124, 146.562, 1000.000, 500.000
2.656032, 253.100, 119.652, 0.6886, 295.062, 147.531, 1000.000, 500.000
2.671649, 254.989, 121.204, 0.6867, 297.194, 148.597, 1000.000, 500.000
2.687284, 256.711, 122.610, 0.6829, 299.134, 149.567, 1000.000, 500.000
2.702908, 258.606, 124.155, 0.6848, 301.268, 150.634, 1000.000, 500.000
2.718428, 260.501, 125.700, 0.6829, 303.402, 151.701, 1000.000, 500.000
2.734160, 262.400, 127.241, 0.6810, 305.537, 152.769, 1000.000, 500.000
2.749800, 264.129, 128.637, 0.6773, 307.480, 153.740, 1000.000, 500.000
2.765412, 266.036, 130.168, 0.6754, 309.617, 154.809, 1000.000, 500.000
2.781028, 267.946, 131.694, 0.6735, 311.756, 155.878, 1000.000, 500.000
2.796637, 269.683, 133.081, 0.6735, 313.700, 156.850, 1000.000, 500.000
2.812269, 271.596, 134.604, 0.6716, 315.840, 157.920, 1000.000, 500.000
2.827905, 273.336, 135.987, 0.6716, 317.785, 158.893, 1000.000, 500.000
2.843531, 275.252, 137.507, 0.6697, 319.926, 159.963, 1000.000, 500.000
2.859148, 276.995, 138.886, 0.6697, 321.872, 160.936, 1000.000, 500.000
2.874694, 278.737, 140.266, 0.6697, 323.818, 161.909, 1000.000, 500.000
2.890303, 280.480, 141.646, 0.6697, 325.764, 162.882, 1000.000, 500.000
2.906025, 282.225, 143.023, 0.6659, 327.711, 163.855, 1000.000, 500.000
2.921649, 283.973, 144.396, 0.6659, 329.658, 164.829, 1000.000, 500.000
2.937279, 285.721, 145.769, 0.6659, 331.606, 165.803, 1000.000, 500.000
2.952891, 287.645, 147.278, 0.6640, 333.749, 166.874, 1000.000, 500.000
2.968426, 289.396, 148.648, 0.6640, 335.697, 167.849, 1000.000, 500.000
2.984153, 290.973, 149.879, 0.6621, 337.451, 168.726, 1000.000, 500.000
2.999772, 292.902, 151.380, 0.6602, 339.595, 169.798, 1000.000, 500.000
3.015397, 294.661, 152.740, 0.6564, 341.546, 170.773, 1000.000, 500.000
3.031024, 296.424, 154.094, 0.6527, 343.498, 171.749, 1000.000, 500.000
3.046543, 298.368, 155.577, 0.6508, 345.647, 172.823, 1000.000, 500.000
3.062271, 300.139, 156.920, 0.6470, 347.601, 173.800, 1000.000, 500.000
3.077886, 302.271, 158.524, 0.6432, 349.947, 174.974, 1000.000, 500.000
3.093523, 304.054, 159.850, 0.6356, 351.905, 175.952, 1000.000, 500.000
3.109149, 305.845, 161.166, 0.6318, 353.864, 176.932, 1000.000, 500.000
3.124688, 307.642, 162.476, 0.6281, 355.825, 177.912, 1000.000, 500.000
3.140296, 309.624, 163.907, 0.6224, 357.983, 178.992, 1000.000, 500.000
3.156008, 311.615, 165.327, 0.6167, 360.144, 180.072, 1000.000, 500.000
3.171644, 313.431, 166.609, 0.6129, 362.109, 181.055, 1000.000, 500.000
3.187268, 315.254, 167.881, 0.6054, 364.077, 182.038, 1000.000, 500.000
3.202885, 317.084, 169.142, 0.6016, 366.045, 183.023, 1000.000, 500.000
3.218415, 318.919, 170.397, 0.5978, 368.015, 184.008, 1000.000, 500.000
3.234137, 320.761, 171.641, 0.5902, 369.986, 184.993, 1000.000, 500.000
3.249763, 322.610, 172.874, 0.5864, 371.959, 185.980, 1000.000, 500.000
3.265380, 324.650, 174.222, 0.5808, 374.130, 187.065, 1000.000, 500.000
3.281013, 326.511, 175.438, 0.5770, 376.105, 188.053, 1000.000, 500.000
3.296537, 328.564, 176.766, 0.5713, 378.279, 189.139, 1000.000, 500.000
3.312265, 330.250, 177.843, 0.5656, 380.058, 190.029, 1000.000, 500.000
3.327883, 332.318, 179.147, 0.5600, 382.235, 191.117, 1000.000, 500.000
